row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,payment_mode
8277,US-2019-139262,21-02-2019,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,-2.7588,COD
8278,US-2019-139262,21-02-2019,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,-26.726,Online
8279,US-2019-139262,21-02-2019,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,32.4342,COD
5406,US-2019-143280,22-02-2019,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,15.2208,COD
5407,US-2019-143280,22-02-2019,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,5.0055,COD
6237,CA-2019-144400,23-02-2019,27-02-2019,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,21.591,COD
2742,CA-2019-165015,25-02-2019,27-02-2019,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72,5,17.52,Online
1579,CA-2019-102456,27-02-2019,01-03-2019,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,49.5552,COD
4555,CA-2019-101448,27-02-2019,01-03-2019,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,28.41,Online
7848,CA-2019-128706,27-02-2019,02-03-2019,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,-6.8816,Online
3758,CA-2019-111283,28-02-2019,04-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,7,8.3328,COD
9063,CA-2019-101623,28-02-2019,06-03-2019,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6,18.24,Online
1084,US-2019-143819,01-03-2019,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1,12.1348,COD
3953,US-2019-151862,01-03-2019,08-03-2019,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,13.9986,COD
3756,CA-2019-116799,03-03-2019,06-03-2019,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,7,15.5092,COD
3887,CA-2019-167759,03-03-2019,08-03-2019,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,37.758,COD
4004,CA-2019-145730,03-03-2019,08-03-2019,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,33.5895,COD
4005,CA-2019-145730,03-03-2019,08-03-2019,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,11.895,COD
4748,CA-2019-120005,03-03-2019,03-03-2019,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,7.605,COD
4749,CA-2019-120005,03-03-2019,03-03-2019,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,11.9952,Online
5200,CA-2019-103982,03-03-2019,08-03-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,1,0.7776,Online
5201,CA-2019-103982,03-03-2019,08-03-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,3,32.3982,COD
5202,CA-2019-103982,03-03-2019,08-03-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,5.7365,Cards
2607,CA-2019-154053,04-03-2019,10-03-2019,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,4.9271,Online
3265,CA-2019-122518,04-03-2019,08-03-2019,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,3.528,Cards
919,CA-2019-165218,05-03-2019,11-03-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,50.4063,COD
920,CA-2019-165218,05-03-2019,11-03-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,-0.812,COD
8444,US-2019-155173,06-03-2019,10-03-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,1,-1.4982,COD
8445,US-2019-155173,06-03-2019,10-03-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,3,-12.5103,Cards
8982,CA-2019-110898,06-03-2019,12-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,-6.3018,Cards
8983,CA-2019-110898,06-03-2019,12-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,-2.7648,COD
839,US-2019-137547,07-03-2019,12-03-2019,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,1.5804,COD
1048,CA-2019-169103,08-03-2019,13-03-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,-3.8385,Cards
1705,CA-2019-106306,08-03-2019,08-03-2019,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,-7.1148,Cards
6417,CA-2019-111976,08-03-2019,12-03-2019,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,-25.3344,COD
6418,CA-2019-111976,08-03-2019,12-03-2019,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984,2,-1.3464,Cards
7234,CA-2019-137337,08-03-2019,12-03-2019,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,44.304,Cards
7235,CA-2019-137337,08-03-2019,12-03-2019,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,6.3504,Cards
7236,CA-2019-137337,08-03-2019,12-03-2019,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,22.5732,Cards
8506,CA-2019-130400,08-03-2019,12-03-2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,-14.1696,Cards
8507,CA-2019-130400,08-03-2019,12-03-2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,8.388,Cards
8508,CA-2019-130400,08-03-2019,12-03-2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,49.3938,Cards
8812,US-2019-140172,08-03-2019,13-03-2019,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,48.3336,COD
8813,US-2019-140172,08-03-2019,13-03-2019,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,3.753,Online
8332,CA-2019-153269,09-03-2019,12-03-2019,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,3.363,COD
8334,CA-2019-153269,09-03-2019,12-03-2019,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,8.7906,Cards
8335,CA-2019-153269,09-03-2019,12-03-2019,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4,23.31,Online
1876,US-2019-112977,10-03-2019,16-03-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,-22.098,Cards
4063,US-2019-122182,10-03-2019,14-03-2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,7.4985,Online
6014,CA-2019-159016,10-03-2019,11-03-2019,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,7.152,COD
8100,CA-2019-169663,10-03-2019,13-03-2019,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,5.1015,Online
9412,CA-2019-108959,10-03-2019,14-03-2019,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,6.5435,COD
45,CA-2019-118255,11-03-2019,13-03-2019,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,19.7714,COD
46,CA-2019-118255,11-03-2019,13-03-2019,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,8.2062,Online
2759,CA-2019-146171,11-03-2019,15-03-2019,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,31.5372,Online
9698,CA-2019-122511,11-03-2019,11-03-2019,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,9.48,Cards
804,CA-2019-115504,12-03-2019,17-03-2019,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,6.2208,Online
3607,CA-2019-119683,12-03-2019,16-03-2019,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,29.34,3,13.4964,COD
5958,CA-2019-127138,12-03-2019,15-03-2019,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,40.274,Cards
5959,CA-2019-127138,12-03-2019,15-03-2019,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,West,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,14.9744,Cards
8480,US-2019-119270,12-03-2019,16-03-2019,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,8.991,Online
152,CA-2019-158834,13-03-2019,16-03-2019,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,17.766,Cards
153,CA-2019-158834,13-03-2019,16-03-2019,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,15.2388,Cards
2346,CA-2019-159373,13-03-2019,18-03-2019,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,24.528,COD
2347,CA-2019-159373,13-03-2019,18-03-2019,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,-2.1624,COD
2364,US-2019-108637,13-03-2019,18-03-2019,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,40.9216,Cards
2365,US-2019-108637,13-03-2019,18-03-2019,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,44.8896,COD
2366,US-2019-108637,13-03-2019,18-03-2019,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46.0,4,20.7,Online
5884,CA-2019-136301,13-03-2019,15-03-2019,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,7.3528,COD
7415,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,-5.524,COD
7416,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,47.495,Online
7418,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,13.9185,Cards
7421,US-2019-114013,13-03-2019,15-03-2019,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,-15.44,Cards
9343,CA-2019-119123,13-03-2019,18-03-2019,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,19.194,Cards
1693,US-2019-154361,14-03-2019,19-03-2019,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,6.2905,Cards
3929,CA-2019-162082,14-03-2019,17-03-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,-14.196,COD
3930,CA-2019-162082,14-03-2019,17-03-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,1,1.8792,COD
3931,CA-2019-162082,14-03-2019,17-03-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,16.3737,Cards
4259,CA-2019-124793,14-03-2019,16-03-2019,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,-22.1382,COD
6116,CA-2019-133802,14-03-2019,20-03-2019,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,14.1426,COD
8934,CA-2019-102134,14-03-2019,19-03-2019,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,4.3524,COD
1615,US-2019-113509,15-03-2019,19-03-2019,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,-13.6461,Online
